,time,wlat,wlon,b1dlat,b1dlon,b2dlat,b2dlon,b3dlat,b3dlon,b4lat,b4lon,uwbx,uwby
0,71,6.199999999978445e-05,0.0006479999999999819,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006630000000003022,0.0005510000000006343,-0.000565000000001703,0.00038200000000188084,-0.0004450000000009169,0.0003569,0.0005553
1,72,5.999999999772854e-05,0.0006339999999998014,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006630000000003022,0.0005510000000006343,-0.000565000000001703,0.00038200000000188084,-0.0004450000000009169,0.0002989,0.0006581
2,73,6.999999999379725e-05,0.0006140000000005585,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006630000000003022,0.0005510000000006343,-0.000565000000001703,0.00038200000000188084,-0.0004450000000009169,0.0002705,0.0007586
3,74,7.799999999491547e-05,0.0006050000000001887,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006620000000001625,0.0005510000000006343,-0.0005660000000018428,0.00038200000000188084,-0.0004440000000007771,0.0002705,0.0007586
4,75,8.499999999855845e-05,0.0005930000000002877,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006620000000001625,0.0005510000000006343,-0.0005660000000018428,0.00038200000000188084,-0.0004450000000009169,0.0002766,0.0008525
5,76,8.499999999855845e-05,0.0005779999999999674,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006620000000001625,0.0005510000000006343,-0.0005660000000018428,0.00038200000000188084,-0.0004450000000009169,0.0003249,0.0009785
6,77,8.899999999556485e-05,0.0005579999999998364,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006620000000001625,0.0005510000000006343,-0.0005660000000018428,0.00038200000000188084,-0.0004440000000007771,0.000392,0.0010501
7,78,9.799999999415832e-05,0.0005639999999997869,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006610000000009109,0.0005510000000006343,-0.0005660000000018428,0.00038200000000188084,-0.0004440000000007771,0.0006797,0.001083
8,79,9.799999999415832e-05,0.0005639999999997869,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006610000000009109,0.0005510000000006343,-0.0005660000000018428,0.00038200000000188084,-0.0004440000000007771,0.0007866,0.0010819
9,80,9.599999999920783e-05,0.0005660000000000664,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005510000000006343,-0.0005670000000019826,0.00038200000000188084,-0.0004450000000009169,0.0008616,0.0010822
10,81,8.399999999397778e-05,0.0005820000000005265,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005510000000006343,-0.0005670000000019826,0.0003810000000044056,-0.0004440000000007771,0.0010148,0.0010774
11,82,7.199999999585316e-05,0.0005959999999998189,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006590000000006313,0.0005510000000006343,-0.0005670000000019826,0.0003810000000044056,-0.0004440000000007771,0.0011028,0.0010813
12,83,5.999999999772854e-05,0.0006149999999998101,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006590000000006313,0.0005510000000006343,-0.0005670000000019826,0.0003810000000044056,-0.0004440000000007771,0.0011298,0.0010726
13,84,5.099999999913507e-05,0.0006270000000005993,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006580000000004915,0.0005510000000006343,-0.0005670000000019826,0.0003799999999998249,-0.0004440000000007771,0.001136,0.0010662
14,85,4.399999999549209e-05,0.0006420000000000314,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006580000000004915,0.0005510000000006343,-0.0005670000000019826,0.0003799999999998249,-0.0004440000000007771,0.0010964,0.0010656
15,86,3.499999999689862e-05,0.000656000000000212,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006580000000004915,0.0005510000000006343,-0.0005680000000021224,0.0003799999999998249,-0.0004440000000007771,0.001022,0.0010737
16,87,2.800000000036107e-05,0.000668000000000113,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006580000000004915,0.0005510000000006343,-0.0005680000000021224,0.0003799999999998249,-0.0004440000000007771,0.0009068,0.0010763
17,88,2.099999999671809e-05,0.0006820000000002935,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006590000000006313,0.0005510000000006343,-0.0005680000000021224,0.0003799999999998249,-0.0004440000000007771,0.0007879,0.0010782
18,89,1.4000000000180535e-05,0.0006919999999999149,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006590000000006313,0.0005510000000006343,-0.0005680000000021224,0.0003790000000023497,-0.0004440000000007771,0.000682,0.0010769
19,90,7.999999994012796e-06,0.0007020000000004245,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006590000000006313,0.0005510000000006343,-0.0005680000000021224,0.0003790000000023497,-0.0004440000000007771,0.0005805,0.0010776
20,91,5.999999999062311e-06,0.0006909999999997751,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006590000000006313,0.0005510000000006343,-0.0005680000000021224,0.0003790000000023497,-0.0004440000000007771,0.0005805,0.0010776
21,92,1.4999999997655777e-05,0.0006750000000002032,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006590000000006313,0.0005510000000006343,-0.0005680000000021224,0.0003790000000023497,-0.0004440000000007771,0.0005805,0.0010776
22,93,1.8999999994662176e-05,0.0006590000000006313,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006590000000006313,0.0005510000000006343,-0.0005680000000021224,0.0003790000000023497,-0.0004440000000007771,0.0005805,0.0010776
23,94,2.199999999419333e-05,0.0006450000000004508,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006600000000007711,0.0005510000000006343,-0.0005690000000022621,0.0003790000000023497,-0.0004440000000007771,0.0005805,0.0010776
24,95,2.4999999993724487e-05,0.0006300000000001305,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006600000000007711,0.0005500000000031591,-0.0005690000000022621,0.00037800000000487444,-0.0004440000000007771,0.0005805,0.0010776
25,96,3.0999999999892225e-05,0.0006180000000002295,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0005805,0.0010776
26,97,3.799999999642978e-05,0.000600000000000378,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0005805,0.0010776
27,98,4.500000000007276e-05,0.0005890000000006168,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0004257,0.00108
28,99,5.099999999913507e-05,0.0005700000000006256,0.00043699999999979866,-0.0004710000000018866,0.0006010000000005178,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0003902,0.0010812
29,100,5.699999999819738e-05,0.0005579999999998364,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0003902,0.0010812
30,101,6.299999999725969e-05,0.0005410000000001247,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0003902,0.0010812
31,102,6.8999999996322e-05,0.0005290000000002237,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0003902,0.0010812
32,103,7.799999999491547e-05,0.0005259999999998044,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037700000000029377,-0.0004440000000007771,0.0003929,0.0010825
33,104,8.79999999980896e-05,0.0005170000000003228,0.00043699999999979866,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037700000000029377,-0.0004440000000007771,0.0004926,0.0010851
34,105,9.799999999415832e-05,0.000528000000000084,0.0004360000000023234,-0.0004710000000018866,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0007376,0.0010858
35,106,0.00010299999999574538,0.0005399999999999849,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005700000000024019,0.00037800000000487444,-0.0004440000000007771,0.0008365,0.0010846
36,107,0.00010299999999574538,0.0005430000000004043,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006600000000007711,0.0005500000000031591,-0.0005690000000022621,0.00037800000000487444,-0.0004450000000009169,0.0009338,0.0010854
37,108,8.899999999556485e-05,0.0005540000000001655,0.0004360000000023234,-0.0004700000000017468,0.0005990000000055673,-0.0006600000000007711,0.0005500000000031591,-0.0005690000000022621,0.00037800000000487444,-0.0004450000000009169,0.0010202,0.0010884
38,109,7.599999999996498e-05,0.0005740000000002965,0.0004350000000048482,-0.0004700000000017468,0.0005990000000055673,-0.0006600000000007711,0.0005500000000031591,-0.0005690000000022621,0.00037800000000487444,-0.0004450000000009169,0.0011102,0.0010751
39,110,6.399999999473494e-05,0.0005899999999998684,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006590000000006313,0.0005490000000056838,-0.0005690000000022621,0.00037800000000487444,-0.0004450000000009169,0.0011493,0.0010691
40,111,5.099999999913507e-05,0.0006140000000005585,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006590000000006313,0.0005490000000056838,-0.0005690000000022621,0.00037800000000487444,-0.0004450000000009169,0.0011142,0.0010708
41,112,3.999999999848569e-05,0.00063200000000041,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006580000000004915,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004450000000009169,0.0010557,0.0010807
42,113,2.9999999995311555e-05,0.0006460000000005905,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006580000000004915,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.0009643,0.0010765
43,114,1.8999999994662176e-05,0.0006570000000003517,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006570000000003517,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.0008481,0.001077
44,115,1.1999999998124622e-05,0.0006690000000002527,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.0006570000000003517,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.0007574,0.0010779
45,116,2.9999999995311555e-06,0.0006849999999998246,0.0004360000000023234,-0.0004700000000017468,0.0006000000000030425,-0.000656000000000212,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.0006411,0.0010786
46,117,-2.0000000020559128e-06,0.0006830000000004333,0.0004350000000048482,-0.000469000000001607,0.0006000000000030425,-0.000656000000000212,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.000583,0.0010793
47,118,-1.00000000458067e-06,0.000676000000000343,0.0004350000000048482,-0.000469000000001607,0.0006000000000030425,-0.000656000000000212,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.000583,0.0010793
48,119,0.0,0.0006700000000003925,0.0004350000000048482,-0.0004700000000017468,0.0006000000000030425,-0.000656000000000212,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.0004995,0.0010809
49,120,2.9999999995311555e-06,0.0006599999999998829,0.0004350000000048482,-0.0004700000000017468,0.0006000000000030425,-0.0006580000000004915,0.0005490000000056838,-0.0005690000000022621,0.00037700000000029377,-0.0004440000000007771,0.0004995,0.0010809
50,121,7.999999994012796e-06,0.0006479999999999819,0.0004350000000048482,-0.0004700000000017468,0.0006000000000030425,-0.0006580000000004915,0.0005490000000056838,-0.0005700000000024019,0.00037700000000029377,-0.0004440000000007771,0.0004995,0.0010809
51,122,1.4000000000180535e-05,0.0006230000000000402,0.0004350000000048482,-0.0004700000000017468,0.0005990000000055673,-0.0006580000000004915,0.0005490000000056838,-0.0005700000000024019,0.00037700000000029377,-0.0004440000000007771,0.0004995,0.0010809
52,123,1.8999999994662176e-05,0.0006110000000001392,0.0004350000000048482,-0.0004700000000017468,0.0005990000000055673,-0.0006580000000004915,0.0005490000000056838,-0.0005700000000024019,0.00037700000000029377,-0.0004440000000007771,0.0004995,0.0010809
53,124,2.5999999998305157e-05,0.0005870000000003373,0.0004350000000048482,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005490000000056838,-0.0005700000000024019,0.00037700000000029377,-0.0004440000000007771,0.0003451,0.001082
54,125,3.0999999999892225e-05,0.0005709999999998772,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0002647,0.0010825
55,126,3.6999999998954536e-05,0.0005519999999998859,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006570000000003517,0.0005490000000056838,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0002647,0.0010825
56,127,4.399999999549209e-05,0.000528000000000084,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006570000000003517,0.0005490000000056838,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0002647,0.0010825
57,128,5.2999999994085556e-05,0.0005220000000001335,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006570000000003517,0.0005490000000056838,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0002647,0.0010825
58,129,5.3999999998666226e-05,0.0005110000000003723,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006570000000003517,0.0005490000000056838,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0002647,0.0010825
59,130,5.499999999614147e-05,0.0005050000000004218,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006570000000003517,0.0005500000000031591,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0002939,0.0010829
60,131,5.9000000000253294e-05,0.0005069999999998132,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006570000000003517,0.0005500000000031591,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0005477,0.0010819
61,132,6.399999999473494e-05,0.0005170000000003228,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0008252,0.0010811
62,133,7.29999999933284e-05,0.0005350000000001742,0.0004340000000002675,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0009181,0.0010812
63,134,7.799999999491547e-05,0.0005430000000004043,0.00043300000000279226,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0009766,0.0010806
64,135,6.799999999884676e-05,0.0005649999999999267,0.00043300000000279226,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005710000000016535,0.00037700000000029377,-0.0004440000000007771,0.0010945,0.0010737
65,136,5.499999999614147e-05,0.0005820000000005265,0.00043300000000279226,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005710000000016535,0.0003760000000028185,-0.0004440000000007771,0.0011197,0.0010722
66,137,4.5999999997548e-05,0.0006010000000005178,0.00043300000000279226,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005700000000024019,0.0003760000000028185,-0.0004440000000007771,0.0011295,0.0010718
67,138,3.6999999998954536e-05,0.00062400000000018,0.00043300000000279226,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005700000000024019,0.0003750000000053433,-0.0004440000000007771,0.0010717,0.0010748
68,139,2.8999999997836312e-05,0.0006370000000002207,0.00043300000000279226,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005700000000024019,0.0003750000000053433,-0.0004440000000007771,0.0009695,0.0010826
69,140,1.9999999999242846e-05,0.0006529999999997926,0.00043300000000279226,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005500000000031591,-0.0005700000000024019,0.0003750000000053433,-0.0004440000000007771,0.0009056,0.00108
70,141,1.1999999998124622e-05,0.0006620000000001625,0.000432000000005317,-0.0004700000000017468,0.0005980000000009866,-0.0006580000000004915,0.0005510000000006343,-0.0005700000000024019,0.0003750000000053433,-0.0004440000000007771,0.000804,0.0010784
71,142,3.999999997006398e-06,0.0006729999999999237,0.000432000000005317,-0.0004700000000017468,0.0005980000000009866,-0.0006590000000006313,0.0005510000000006343,-0.0005700000000024019,0.0003750000000053433,-0.0004440000000007771,0.000695,0.0010784
72,143,-2.0000000020559128e-06,0.0006870000000001042,0.000432000000005317,-0.0004710000000018866,0.0005980000000009866,-0.0006590000000006313,0.0005510000000006343,-0.0005700000000024019,0.0003750000000053433,-0.0004440000000007771,0.0006775,0.0010787
73,144,-5.000000001587068e-06,0.0006890000000003837,0.000432000000005317,-0.0004710000000018866,0.0005970000000035114,-0.0006580000000004915,0.0005510000000006343,-0.0005700000000024019,0.0003750000000053433,-0.0004440000000007771,0.0006775,0.0010787
74,145,-2.0000000020559128e-06,0.0006810000000001537,0.000432000000005317,-0.0004710000000018866,0.0005970000000035114,-0.0006580000000004915,0.0005510000000006343,-0.0005690000000022621,0.0003750000000053433,-0.0004440000000007771,0.0006775,0.0010787
75,146,9.999999974752427e-07,0.0006659999999998334,0.000432000000005317,-0.0004710000000018866,0.0005970000000035114,-0.0006580000000004915,0.0005510000000006343,-0.0005690000000022621,0.0003750000000053433,-0.0004440000000007771,0.0006775,0.0010787
76,147,5.999999999062311e-06,0.0006529999999997926,0.000432000000005317,-0.0004710000000018866,0.0005960000000060361,-0.0006570000000003517,0.0005510000000006343,-0.0005690000000022621,0.0003750000000053433,-0.0004440000000007771,0.0006222,0.0010795
77,148,1.0999999993543952e-05,0.0006349999999999412,0.000432000000005317,-0.0004710000000018866,0.0005960000000060361,-0.0006570000000003517,0.0005510000000006343,-0.0005680000000021224,0.0003750000000053433,-0.0004440000000007771,0.0006222,0.0010795
78,149,1.7999999997186933e-05,0.0006159999999999499,0.000432000000005317,-0.0004710000000018866,0.0005960000000060361,-0.0006570000000003517,0.0005510000000006343,-0.0005680000000021224,0.0003750000000053433,-0.0004440000000007771,0.0006222,0.0010795
79,150,2.69999999957804e-05,0.000600000000000378,0.00043100000000073635,-0.0004710000000018866,0.0005960000000060361,-0.0006570000000003517,0.0005510000000006343,-0.0005680000000021224,0.0003750000000053433,-0.0004440000000007771,0.0005723,0.0010796
80,151,3.199999999736747e-05,0.0005870000000003373,0.00043100000000073635,-0.0004710000000018866,0.0005960000000060361,-0.0006570000000003517,0.0005510000000006343,-0.0005680000000021224,0.0003750000000053433,-0.0004440000000007771,0.0004407,0.0010807
81,152,3.799999999642978e-05,0.0005670000000002062,0.00043100000000073635,-0.0004710000000018866,0.0005960000000060361,-0.000656000000000212,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004440000000007771,0.0004427,0.00108
82,153,4.399999999549209e-05,0.000560000000000116,0.00043100000000073635,-0.0004710000000018866,0.0005960000000060361,-0.000656000000000212,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004440000000007771,0.0004427,0.00108
83,154,4.99999999945544e-05,0.000544000000000544,0.00043100000000073635,-0.0004710000000018866,0.0005960000000060361,-0.000656000000000212,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004440000000007771,0.0004427,0.00108
84,155,5.7999999995672624e-05,0.0005199999999998539,0.00043100000000073635,-0.00047200000000202635,0.0005960000000060361,-0.0006550000000009604,0.0005510000000006343,-0.0005680000000021224,0.0003750000000053433,-0.0004440000000007771,0.0004427,0.00108
85,156,6.099999999520378e-05,0.000504000000000282,0.00043100000000073635,-0.0004710000000018866,0.0005960000000060361,-0.0006550000000009604,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004440000000007771,0.0004427,0.00108
86,157,6.49999999993156e-05,0.0004830000000000112,0.00043100000000073635,-0.00047200000000202635,0.0005960000000060361,-0.0006550000000009604,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004440000000007771,0.0004512,0.0010793
87,158,6.599999999679085e-05,0.000492000000000381,0.00043100000000073635,-0.00047200000000202635,0.0005960000000060361,-0.0006550000000009604,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004450000000009169,0.000535,0.0010806
88,159,6.099999999520378e-05,0.0005050000000004218,0.0004300000000032611,-0.00047200000000202635,0.0005960000000060361,-0.0006550000000009604,0.0005510000000006343,-0.0005680000000021224,0.00037300000000328737,-0.0004450000000009169,0.0007149,0.0010808
89,160,5.199999999661031e-05,0.0005310000000005033,0.0004300000000032611,-0.00047200000000202635,0.0005960000000060361,-0.0006550000000009604,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004450000000009169,0.0008654,0.0010814
90,161,4.6999999995023245e-05,0.0005579999999998364,0.0004300000000032611,-0.00047200000000202635,0.0005960000000060361,-0.0006550000000009604,0.0005510000000006343,-0.0005680000000021224,0.0003740000000007626,-0.0004450000000009169,0.0010086,0.0010824
91,162,4.0999999995960934e-05,0.0005750000000004363,0.0004300000000032611,-0.00047200000000202635,0.0005970000000035114,-0.0006550000000009604,0.0005510000000006343,-0.0005670000000019826,0.00037300000000328737,-0.0004460000000001685,0.0010802,0.0010713
92,163,3.299999999484271e-05,0.0005940000000004275,0.0004300000000032611,-0.00047200000000202635,0.0005970000000035114,-0.0006550000000009604,0.0005510000000006343,-0.0005670000000019826,0.00037300000000328737,-0.0004460000000001685,0.0010878,0.0010711
93,164,2.8999999997836312e-05,0.0006089999999998597,0.0004300000000032611,-0.00047200000000202635,0.0005970000000035114,-0.0006550000000009604,0.0005510000000006343,-0.0005660000000018428,0.00037300000000328737,-0.0004460000000001685,0.0010861,0.0010721
94,165,2.3999999996249244e-05,0.0006289999999999907,0.0004300000000032611,-0.00047200000000202635,0.0005970000000035114,-0.0006550000000009604,0.0005500000000031591,-0.0005660000000018428,0.00037300000000328737,-0.0004460000000001685,0.0010029,0.0010744
95,166,2.099999999671809e-05,0.0006450000000004508,0.0004300000000032611,-0.00047200000000202635,0.0005970000000035114,-0.000656000000000212,0.0005500000000031591,-0.0005660000000018428,0.00037300000000328737,-0.0004460000000001685,0.0008901,0.0010794
96,167,1.4000000000180535e-05,0.000656000000000212,0.0004300000000032611,-0.00047200000000202635,0.0005970000000035114,-0.0006550000000009604,0.0005500000000031591,-0.000565000000001703,0.00037300000000328737,-0.0004460000000001685,0.0007977,0.0010768
97,168,1.2999999995599865e-05,0.0006690000000002527,0.00042900000000578586,-0.00047200000000202635,0.0005970000000035114,-0.0006550000000009604,0.0005500000000031591,-0.000565000000001703,0.0003720000000058121,-0.00044700000000030826,0.0007069,0.0010756
98,169,1.1999999998124622e-05,0.0006849999999998246,0.0004300000000032611,-0.00047200000000202635,0.0005970000000035114,-0.0006550000000009604,0.0005500000000031591,-0.0005640000000015633,0.0003720000000058121,-0.00044700000000030826,0.0006046,0.0010756
